file_name,relative_path,file_type,data_scope,row_count,column_count,database_or_json_objects,file_size_bytes,sha256,analysis_date_utc,suspected_grain,candidate_primary_key,candidate_foreign_keys,patient_identifier_available,event_date_available,inspection_error
treatment_regimen_component.csv,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/treatment_regimen_component.csv,csv,certified_analytical_dataset,4230,17,component_id; regimen_id; treatment_episode_id; patient_id; market_code; drug_name; drug_class; component_role; route; component_start_date; dispensing_required_flag; component_end_date; component_status; planned_cycle_count; cycle_length_days; dispensing_detail_available_flag; synthetic_event_flag,641233,e39a6d2e92920f597d11deaa712b65400c61c3b6f6fec595a65ce3b6a3398a29,2026-08-28,one drug/procedure component within a regimen,component_id,patient_id->patient.patient_id; treatment_episode_id->treatment_episode.treatment_episode_id; regimen_id->treatment_regimen.regimen_id,True,True,
treatment_regimen_component.parquet,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/treatment_regimen_component.parquet,parquet,certified_analytical_dataset,4230,17,component_id; regimen_id; treatment_episode_id; patient_id; market_code; drug_name; drug_class; component_role; route; component_start_date; dispensing_required_flag; component_end_date; component_status; planned_cycle_count; cycle_length_days; dispensing_detail_available_flag; synthetic_event_flag,129386,fb03b80176007e3d77ef0da4315879c9b70f0462e051a1e4ed7973aaeca957ed,2026-08-28,one drug/procedure component within a regimen,component_id,patient_id->patient.patient_id; treatment_episode_id->treatment_episode.treatment_episode_id; regimen_id->treatment_regimen.regimen_id,True,True,
assumptions_register.csv,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/qa_evidence/assumptions_register.csv,csv,certified_qa_evidence,448,10,assumption_id; domain; parameter_path; configured_value; market_applicability; version; source_or_rationale; validation_status; sensitivity_supported; caveat,136024,7ad19e73c60b0c8b4ae6829cf59bc798a74cc6b14eb57653b27eded44dfe57fb,2026-08-28,unknown/reference table; inspect before analytical use,,,False,False,
final_scorecard.csv,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/qa_evidence/final_scorecard.csv,csv,certified_qa_evidence,11,5,dimension; score_0_100; status; supporting_test_ids; remaining_deficiency,1075,3a27c5b6fe41539214445375154907c96804304bff6e320a494a5846f378de0d,2026-08-28,unknown/reference table; inspect before analytical use,,,False,False,
leakage_report.csv,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/qa_evidence/leakage_report.csv,csv,certified_qa_evidence,3,16,task; prediction_cutoff; target; rows; predictor_count; actual_feature_set_columns; actual_predictor_columns; timing_violation_count; max_abs_numeric_correlation; max_correlation_feature; max_deterministic_mapping_fraction; max_mapping_feature; perfect_prediction_count; leakage_violation_count; status; caveat,4115,9d361fb12038ba6d1dcfdecc6a6f1e0e4d3b2edb38b3787444a72133914701df,2026-08-28,aggregated report rows,,,False,False,
leakage_report.json,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/qa_evidence/leakage_report.json,json,certified_qa_evidence,1,2,all_tasks_pass; tasks,28129,26faddefbe6ce85d88435716c7a77a365c95cd41ea9dff33a9eb0f19fb0ee61c,2026-08-28,reference/configuration JSON object,,,False,False,
artifact_manifest.json,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/qa_evidence/manifests/artifact_manifest.json,json,certified_qa_evidence,1,6,component; generated_at; base_directory; file_count; total_bytes; files,20467,97db070a811de38f533978cbb1aa9d2c628a40d7a4ee6163b9edfbccdb022abc,2026-08-28,reference/configuration JSON object,,,False,False,
config_manifest.json,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/qa_evidence/manifests/config_manifest.json,json,certified_qa_evidence,1,6,component; generated_at; base_directory; file_count; total_bytes; files,1250,ce471dcbe6818818398011ca89659f2c1ed257d15196df8a93cbdd078889da04,2026-08-28,reference/configuration JSON object,,,False,False,
docs_manifest.json,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/qa_evidence/manifests/docs_manifest.json,json,certified_qa_evidence,1,6,component; generated_at; base_directory; file_count; total_bytes; files,1877,bda3a26fca1965a4f6c480c880166a9699ac18835984d610b0a925e82a182360,2026-08-28,reference/configuration JSON object,,,False,False,
input_manifest.json,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/qa_evidence/manifests/input_manifest.json,json,certified_qa_evidence,1,6,component; generated_at; base_directory; file_count; total_bytes; files,3228,f06cb0dd4d132c670db9011f84798edde11937f5f3f539a232d19c0c1acbe7f9,2026-08-28,reference/configuration JSON object,,,False,False,
source_manifest.json,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/qa_evidence/manifests/source_manifest.json,json,certified_qa_evidence,1,6,component; generated_at; base_directory; file_count; total_bytes; files,9910,d21a0cfd3daa43e13e1021b4b7ea8923c99e691f72c2274f67a48159e1ad4555,2026-08-28,reference/configuration JSON object,,,False,False,
market_coverage.csv,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/qa_evidence/market_coverage.csv,csv,certified_qa_evidence,7,49,market_code; market_depth; patients; follow_up_mean_days; follow_up_median_days; follow_up_p25_days; follow_up_p75_days; diagnosis_date_min; diagnosis_date_max; censor_date_min; censor_date_max; encounter_event_date_min; encounter_event_date_max; referral_event_date_min; referral_event_date_max; treatment_event_date_min; treatment_event_date_max; prescription_event_date_min; prescription_event_date_max; active_surveillance_event_date_min; active_surveillance_event_date_max; providers; organizations; encounters; treatment_episodes,4614,14b2432f2b85b811a7e43fbe61320696e714169d6b814ef47ef81335d7abcdd9,2026-08-28,unknown/reference table; inspect before analytical use,,,True,True,
adversarial_audit.json,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/qa_evidence/reports/adversarial_audit.json,json,certified_qa_evidence,1,8,independent_audit_score; maximum_score; p0_blockers_remaining; p1_issues_remaining; ready_for_bayer_diagnostic; independent_metrics; remaining_warnings; scorecard,10660,3d0b443870d53f9e7e7b2984247e2c7d5a3e2a2d5dfc339a7c15af0ad54bd986,2026-08-28,reference/configuration JSON object,,,False,False,
adversarial_audit_scorecard.csv,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/qa_evidence/reports/adversarial_audit_scorecard.csv,csv,certified_qa_evidence,25,7,check_id; check; priority; status; score; max_score; evidence,4024,a5d7a216b41379df044d1c1064557f623d24868a61f240b91f0da0e75202d4fc,2026-08-28,unknown/reference table; inspect before analytical use,,,False,False,
cohort_kpis.csv,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/qa_evidence/reports/cohort_kpis.csv,csv,certified_qa_evidence,22,3,kpi; value; data_label,1680,2c2f501f1fdd03998178f76e48abe538883cd209a514585099a288b7e8f6fe3d,2026-08-28,unknown/reference table; inspect before analytical use,,,False,False,
data_quality_summary.csv,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/qa_evidence/reports/data_quality_summary.csv,csv,certified_qa_evidence,92,5,rule; severity; status; failure_count; detail,9367,64e9d4d564cd8e5288ef0a320ddade21dacb864939916432b6eeb20f34ec624d,2026-08-28,aggregated report rows,,,False,False,
data_quality_summary.json,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/qa_evidence/reports/data_quality_summary.json,json,certified_qa_evidence,1,3,disclaimer; rules; critical_failures,20296,05232c8bc67ecab3a024d335804cb9efdbb719fe779f69d073ab22e99cf88d29,2026-08-28,reference/configuration JSON object,,,False,False,
market_summary.csv,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/qa_evidence/reports/market_summary.csv,csv,certified_qa_evidence,7,16,market_code; market_depth; patients; encounters; encounters_per_patient; referrals; referrals_per_patient; treatment_episodes; treatment_episodes_per_patient; prescription_events; prescription_events_per_patient; adverse_events; adverse_events_per_patient; eligible; initiated; persistent_12m_evaluable,1158,0d4bd74f59bb3acb6447a4c44e5d52174d54ad0f84e77b38701772ae8d0a8982,2026-08-28,aggregated report rows,,,True,False,
missingness_summary.csv,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/qa_evidence/reports/missingness_summary.csv,csv,certified_qa_evidence,383,6,table; column; dtype; nullable_observed; missing_count; missing_rate,20569,b77e3ea5242726fec4f28b120d347d96d296555476b481114056894f22a86041,2026-08-28,aggregated report rows,,,False,False,
readiness_audit.json,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/qa_evidence/reports/readiness_audit.json,json,certified_qa_evidence,1,8,overall_readiness_score; maximum_score; failed_requirements; partial_requirements; p0_p1_failures; requirements; categories; table_fingerprints,9812,0e1696cf59498740cf0fe0f09318ef381e2a935edff50f4f9e53a21539d85170,2026-08-28,reference/configuration JSON object,,,False,False,
readiness_requirement_matrix.csv,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/qa_evidence/reports/readiness_requirement_matrix.csv,csv,certified_qa_evidence,25,7,requirement_id; category; priority; status; score; max_score; detail,2464,c6774862babe807159464d03b299675299b484f3b83357f56b2ff4e0dbbd8ec4,2026-08-28,unknown/reference table; inspect before analytical use,,,False,False,
readiness_scorecard.csv,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/qa_evidence/reports/readiness_scorecard.csv,csv,certified_qa_evidence,11,4,category; score; max_score; percentage,445,db1422e82e97bbb76498d26cfc26894a774ec40310a11a2673194eb94ed5efb0,2026-08-28,unknown/reference table; inspect before analytical use,,,False,False,
release_reconciliation.json,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/qa_evidence/reports/release_reconciliation.json,json,certified_qa_evidence,1,7,status; concepts; comparisons; total_mismatches; hard_failures; summary; detail,3513,28c07d6e0a5e497b2d5b81c6e1cb1a371505880540ad34b0c1f745a6532aeb99,2026-08-28,reference/configuration JSON object,,,False,False,
release_reconciliation_detail.csv,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/qa_evidence/reports/release_reconciliation_detail.csv,csv,certified_qa_evidence,0,7,concept; patient_id; entity_id; field; expected; actual; message,60,53b111c31a92d32875dc0b0f003e7565219fa5a6f5e7c3f52d765796a6fa66ec,2026-08-28,unknown/reference table; inspect before analytical use,,,True,False,
release_reconciliation_summary.csv,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/qa_evidence/reports/release_reconciliation_summary.csv,csv,certified_qa_evidence,10,5,concept; comparisons; mismatches; status; evidence,2213,3680f1274d4409b6587a1fcfb547fcc8d4e9733778296f98224fee306b8c938c,2026-08-28,aggregated report rows,,,False,False,
run_metadata.json,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/qa_evidence/reports/run_metadata.json,json,certified_qa_evidence,1,20,disclaimer; generation_started_at; generation_completed_at; git_commit; git_branch; git_tracked_source_clean; generator_version; python_version; python_implementation; python_executable; platform; dependencies; synthea_commit; random_seed; cohort_size; scenario_version; market_configuration_version; clinical_rules_version; config_snapshot_sha256; output_file_hashes,6928,8d81e60d3875883e54bbfb046c32797e13bc00f1b2e302499589af8f1c2508e1,2026-08-28,reference/configuration JSON object,,,False,True,
schema_summary.csv,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/qa_evidence/reports/schema_summary.csv,csv,certified_qa_evidence,19,4,table; rows; columns; memory_bytes,620,bca9d2be0a7c12d858bafc89967aedfd398d250d7b4c6eabe8f4b26423aca11f,2026-08-28,aggregated report rows,,,False,False,
synthetic_realism_report.csv,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/qa_evidence/synthetic_realism_report.csv,csv,certified_qa_evidence,11,6,check_id; diagnostic; status; observed; acceptance_threshold; caveat,1956,43c09833312222c405b3257e0aa238bbd4e4c46436766adf92c6ab0543fb2df1,2026-08-28,aggregated report rows,,,False,False,
synthetic_realism_report.json,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/qa_evidence/synthetic_realism_report.json,json,certified_qa_evidence,1,3,all_checks_pass; failed_checks; diagnostics,3672,8e26a1bf7e22f6715eb8c683bf738c8e8013c89fa349e9c8fb1ac9324dc17bc2,2026-08-28,reference/configuration JSON object,,,False,False,
test_report.json,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/qa_evidence/test_report.json,json,certified_qa_evidence,1,7,generated_at; project_root; python_executable; passed; commands; junit; junit_sha256,2336,3c2ac61bc746db9fc4298396c4b790e8af87ea157e00b6e315006b5cf1ab8fa7,2026-08-28,reference/configuration JSON object,,,False,False,
uncertainty_confidence.csv,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/qa_evidence/uncertainty_confidence.csv,csv,certified_qa_evidence,56,12,market_code; market_depth; metric; numerator; denominator; rate; wilson_ci95_low; wilson_ci95_high; data_completeness_rate; confidence_grade; confidence_rule_version; caveat,17637,71ab181603ad95dcafaf4a5ea6e99183e4fb672ff1e2b02df0116248fbe2992a,2026-08-28,unknown/reference table; inspect before analytical use,,,False,False,
birthweights.csv,external/synthea/build/resources/main/birthweights.csv,csv,external_reference_or_fixture,124,87,hispanic_mother; baby_sex; lmp_gestational_age; weight; sum; 100; 200; 300; 400; 500; 600; 700; 800; 900; 1000; 1100; 1200; 1300; 1400; 1500; 1600; 1700; 1800; 1900; 2000,28930,a7cc66cb046628bb0a0b4d95797f4056c99c1ae7ea4c1e62f69265a66f5d20b2,2026-08-28,unknown/reference table; inspect before analytical use,,,False,False,
bmi_correlations.json,external/synthea/build/resources/main/bmi_correlations.json,json,external_reference_or_fixture,1,18,3; 4; 5; 6; 7; 8; 9; 10; 11; 12; 13; 14; 15; 16; 17; 18; 19; 20,1135,0ed9bcb1c45634b64948dbaf4e42f03706438058ad2a04c0a64df20d344bad97,2026-08-28,reference/configuration JSON object,,,False,False,
cdc_growth_charts.json,external/synthea/build/resources/main/cdc_growth_charts.json,json,external_reference_or_fixture,1,4,height; weight; bmi; head,570847,8fabba5dd50225a236b9914f3376514801fcf31827ef9b22f4cdcc878eb9a5a5,2026-08-28,reference/configuration JSON object,,,False,False,
cdc_wtleninf.csv,external/synthea/build/resources/main/cdc_wtleninf.csv,csv,external_reference_or_fixture,120,14,Sex; Length; L; M; S; P3; P5; P10; P25; P50; P75; P90; P95; P97,18240,c2f3a1ad04db2af80663cae3f58d766d6e8d5bbbab5a3fb23a79a76f10208e85,2026-08-28,unknown/reference table; inspect before analytical use,,,False,False,
